MasterTable_ID,Alias,Latitude,Longitude,COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Oceaneering Unit Voltage,Type,TimeStamp,PDate,Date/Time/GMT
76637587,USFS 1078,,,0.015,0.014,16.7,1.7,177,25.9,30,14,13.7,34.5,0,,PM 2.5,3/29/22 23:05,3/29/22 23:05,3/29/22 23:05
76638694,USFS 1078,,,0.018,0.022,16.6,0.7,205,23.2,36,18,13.8,30.9,0,,PM 2.5,3/30/22 0:05,3/30/22 0:05,3/30/22 0:05
76639172,USFS 1078,,,0.022,0.015,16.6,0.6,151,20.3,48,25,14,26.8,0,,PM 2.5,3/30/22 1:05,3/30/22 1:05,3/30/22 1:05
76639566,USFS 1078,,,0.022,0.023,16.7,1.2,139,20.5,50,29,14,25,0,,PM 2.5,3/30/22 2:05,3/30/22 2:05,3/30/22 2:05
76640037,USFS 1078,,,0.024,0.023,16.7,0.7,109,19.1,54,30,14,24,0,,PM 2.5,3/30/22 3:05,3/30/22 3:05,3/30/22 3:05
76640538,USFS 1078,,,0.035,0.037,16.7,0.8,130,18.8,54,31,13.9,23.4,0,,PM 2.5,3/30/22 4:05,3/30/22 4:05,3/30/22 4:05
76640955,USFS 1078,,,0.036,0.036,16.7,0.3,235,16.7,61,31,13.9,22.8,0,,PM 2.5,3/30/22 5:05,3/30/22 5:05,3/30/22 5:05
76641357,USFS 1078,,,0.038,0.043,16.7,0.4,323,15.7,64,33,13.9,21.6,0,,PM 2.5,3/30/22 6:05,3/30/22 6:05,3/30/22 6:05
76641773,USFS 1078,,,0.039,0.035,16.7,0.3,340,14.5,67,34,13.9,20.5,0,,PM 2.5,3/30/22 7:05,3/30/22 7:05,3/30/22 7:05
76642170,USFS 1078,,,0.047,0.045,16.7,0.3,96,12.2,76,37,13.9,18.9,0,,PM 2.5,3/30/22 8:05,3/30/22 8:05,3/30/22 8:05
76642584,USFS 1078,,,0.039,0.039,16.7,0.5,100,11.9,79,39,13.8,17.7,0,,PM 2.5,3/30/22 9:05,3/30/22 9:05,3/30/22 9:05
76643016,USFS 1078,,,0.03,0.032,16.7,0.5,73,13.6,73,38,13.8,18.5,0,,PM 2.5,3/30/22 10:05,3/30/22 10:05,3/30/22 10:05
76644290,USFS 1078,,,0.031,0.031,16.7,0.6,75,14.1,71,36,13.8,19.4,0,,PM 2.5,3/30/22 11:05,3/30/22 11:05,3/30/22 11:05
76645893,USFS 1078,,,0.044,0.041,16.7,0.7,100,14.5,75,37,13.8,20.1,0,,PM 2.5,3/30/22 12:05,3/30/22 12:05,3/30/22 12:05
76647624,USFS 1078,,,0.026,0.027,16.7,0.9,94,15.3,78,39,13.8,20.8,0,,PM 2.5,3/30/22 13:05,3/30/22 13:05,3/30/22 13:05
76648354,USFS 1078,,,0.002,-0.003,16.7,1.3,104,16.9,75,38,13.8,22.7,0,,PM 2.5,3/30/22 14:05,3/30/22 14:05,3/30/22 14:05
76649118,USFS 1078,,,-0.003,-0.005,16.7,2,125,20.1,62,32,13.8,26.1,0,,PM 2.5,3/30/22 15:05,3/30/22 15:06,3/30/22 15:05
76649803,USFS 1078,,,0.002,0.011,16.7,3.1,143,22.5,47,24,13.7,29.3,0,,PM 2.5,3/30/22 16:05,3/30/22 16:05,3/30/22 16:05
76650578,USFS 1078,,,0.003,0.003,16.7,3.1,148,24.1,45,23,13.7,30.8,0,,PM 2.5,3/30/22 17:05,3/30/22 17:05,3/30/22 17:05
76651532,USFS 1078,,,0.007,0.01,16.7,4,163,25.9,40,20,13.7,33.1,0,,PM 2.5,3/30/22 18:06,3/30/22 18:07,3/30/22 18:06
76652806,USFS 1078,,,0.008,0.002,16.7,4.4,158,26.9,33,17,13.7,34.1,0,,PM 2.5,3/30/22 19:05,3/30/22 19:05,3/30/22 19:05
76653949,USFS 1078,,,0.025,0.036,16.6,4.8,160,27.8,29,17,13.9,34.9,0,,PM 2.5,3/30/22 20:05,3/30/22 20:05,3/30/22 20:05
76655300,USFS 1078,,,0.02,0.013,16.7,4.5,154,28.4,26,16,13.9,35.3,0,,PM 2.5,3/30/22 21:05,3/30/22 21:05,3/30/22 21:05
76656756,USFS 1078,,,0.023,0.027,16.7,5,156,28.2,24,15,13.9,34.8,0,,PM 2.5,3/30/22 22:05,3/30/22 22:05,3/30/22 22:05
76658864,USFS 1078,,,0.03,0.032,16.7,5,153,26.9,31,18,13.9,33,0,,PM 2.5,3/30/22 23:05,3/30/22 23:05,3/30/22 23:05
76659839,USFS 1078,32.45257,-84.7765,,,,,,,,,,,,12.8,,3/30/22 23:56,3/30/22 23:56,3/30/22 23:56
76659917,USFS 1078,,,0.03,0.028,16.7,4.2,154,24.7,42,24,13.9,30,0,,PM 2.5,3/31/22 0:05,3/31/22 0:05,3/31/22 0:05
76660424,USFS 1078,,,0.034,0.03,16.6,3.2,155,23.3,49,30,14,27.9,0,,PM 2.5,3/31/22 1:05,3/31/22 1:05,3/31/22 1:05
76660942,USFS 1078,,,0.021,0.023,16.7,3.5,162,22.6,54,33,14,26.9,0,,PM 2.5,3/31/22 2:05,3/31/22 2:05,3/31/22 2:05
76661359,USFS 1078,,,0.018,0.013,16.7,3.2,164,22,59,36,14,26.3,0,,PM 2.5,3/31/22 3:05,3/31/22 3:05,3/31/22 3:05
76661789,USFS 1078,,,0.016,0.017,16.7,2.7,159,21.5,63,38,14,25.9,0,,PM 2.5,3/31/22 4:05,3/31/22 4:05,3/31/22 4:05
76662231,USFS 1078,,,0.015,0.016,16.7,3.6,149,21.1,67,41,14,25.4,0,,PM 2.5,3/31/22 5:05,3/31/22 5:05,3/31/22 5:05
76662645,USFS 1078,,,0.011,0.009,16.7,3.4,164,21,66,41,14,25.3,0,,PM 2.5,3/31/22 6:05,3/31/22 6:05,3/31/22 6:05
76663073,USFS 1078,,,-0.005,-0.005,16.7,3.1,159,20,73,44,13.8,25.1,0,,PM 2.5,3/31/22 7:05,3/31/22 7:05,3/31/22 7:05
76663534,USFS 1078,,,0.011,0.015,16.7,2.7,147,18.3,83,47,13.5,26.5,0,,PM 2.5,3/31/22 8:05,3/31/22 8:05,3/31/22 8:05
76663953,USFS 1078,,,0.008,0.004,16.7,2.5,135,17.4,89,49,13.5,26.2,0,,PM 2.5,3/31/22 9:05,3/31/22 9:06,3/31/22 9:05
76664450,USFS 1078,,,0.01,0.011,16.7,1.4,224,17.2,90,49,13.5,26.4,0,,PM 2.5,3/31/22 10:06,3/31/22 10:07,3/31/22 10:06
76666023,USFS 1078,,,0.003,0.004,16.7,1.1,274,16.5,92,48,13.5,26.3,0,,PM 2.5,3/31/22 11:05,3/31/22 11:05,3/31/22 11:05
76667574,USFS 1078,,,0.002,0.002,16.7,1,195,15.7,92,47,13.5,25.8,0,,PM 2.5,3/31/22 12:05,3/31/22 12:05,3/31/22 12:05
76669341,USFS 1078,,,0.005,-0.001,16.7,0.9,202,15.5,91,46,13.5,25.4,0,,PM 2.5,3/31/22 13:06,3/31/22 13:07,3/31/22 13:06
76670092,USFS 1078,,,0.007,0.023,16.7,1.1,189,16,89,45,13.7,25.3,0,,PM 2.5,3/31/22 14:05,3/31/22 14:05,3/31/22 14:05
76671045,USFS 1078,,,0.013,0,16.7,1.5,197,17.8,81,42,13.9,25.8,0,,PM 2.5,3/31/22 15:05,3/31/22 15:05,3/31/22 15:05
76671860,USFS 1078,,,0,0,16.7,1.6,210,19,70,35,13.9,27.3,0,,PM 2.5,3/31/22 16:05,3/31/22 16:05,3/31/22 16:05
76672843,USFS 1078,,,0.003,-0.002,16.7,2,192,20.8,59,30,13.9,29.2,0,,PM 2.5,3/31/22 17:05,3/31/22 17:05,3/31/22 17:05
76673569,USFS 1078,,,0.005,0.012,16.7,1.8,196,21.3,58,28,13.9,30.3,0,,PM 2.5,3/31/22 18:05,3/31/22 18:05,3/31/22 18:05
76674417,USFS 1078,,,0.003,0.007,16.7,2.2,183,22.6,51,26,13.9,31.1,0,,PM 2.5,3/31/22 19:05,3/31/22 19:05,3/31/22 19:05
76675546,USFS 1078,,,0.009,0.008,16.7,2.1,182,23.1,47,24,13.9,31.7,0,,PM 2.5,3/31/22 20:05,3/31/22 20:05,3/31/22 20:05
76676736,USFS 1078,,,0.005,0.004,16.7,2,190,23.6,45,22,13.9,32.5,0,,PM 2.5,3/31/22 21:05,3/31/22 21:05,3/31/22 21:05
76678530,USFS 1078,,,0.009,0.009,16.7,1.9,195,23.9,43,21,13.9,32.9,0,,PM 2.5,3/31/22 22:05,3/31/22 22:07,3/31/22 22:05
76680560,USFS 1078,,,0.012,0.015,16.7,1.5,229,23,45,23,13.9,31.6,0,,PM 2.5,3/31/22 23:05,3/31/22 23:05,3/31/22 23:05
76681523,USFS 1078,,,0.015,0.011,16.7,1.1,238,20.8,53,27,13.9,27.7,0,,PM 2.5,4/1/22 0:05,4/1/22 0:05,4/1/22 0:05
76682088,USFS 1078,,,0.01,0.012,16.6,0.9,233,18.2,53,30,14,24.1,0,,PM 2.5,4/1/22 1:05,4/1/22 1:05,4/1/22 1:05
76682666,USFS 1078,,,0.008,0.005,16.7,0.6,211,15.8,56,32,14,21.4,0,,PM 2.5,4/1/22 2:05,4/1/22 2:05,4/1/22 2:05
76683273,USFS 1078,,,0.014,0.017,16.7,0.5,213,13.8,64,35,14,19.3,0,,PM 2.5,4/1/22 3:05,4/1/22 3:05,4/1/22 3:05
76683876,USFS 1078,,,0.01,0.011,16.7,0.6,256,12.6,68,38,14,17.7,0,,PM 2.5,4/1/22 4:05,4/1/22 4:05,4/1/22 4:05
76684353,USFS 1078,,,0.004,-0.001,16.7,0.7,204,13,60,37,14,17.1,0,,PM 2.5,4/1/22 5:05,4/1/22 5:06,4/1/22 5:05
76684861,USFS 1078,,,0.008,0.009,16.7,0.9,305,12.5,63,39,14,16.7,0,,PM 2.5,4/1/22 6:05,4/1/22 6:05,4/1/22 6:05
76685513,USFS 1078,,,0.01,0.009,16.7,0.6,254,11.1,68,40,14,15.8,0,,PM 2.5,4/1/22 7:05,4/1/22 7:05,4/1/22 7:05
76686101,USFS 1078,,,0.012,0.015,16.7,0.5,269,9.6,75,43,14,14.6,0,,PM 2.5,4/1/22 8:05,4/1/22 8:05,4/1/22 8:05
76686596,USFS 1078,,,0.015,0.017,16.7,0.3,279,8.4,81,45,13.9,13.9,0,,PM 2.5,4/1/22 9:05,4/1/22 9:05,4/1/22 9:05
76687090,USFS 1078,,,0.006,0.003,16.7,0.4,219,7.9,83,45,13.9,14,0,,PM 2.5,4/1/22 10:05,4/1/22 10:05,4/1/22 10:05
76688363,USFS 1078,,,-0.003,0.001,16.7,0.3,249,6.9,87,45,13.9,13.8,0,,PM 2.5,4/1/22 11:05,4/1/22 11:05,4/1/22 11:05
76689947,USFS 1078,,,0.009,0.003,16.7,0.3,257,6.4,88,45,13.8,13.8,0,,PM 2.5,4/1/22 12:05,4/1/22 12:05,4/1/22 12:05
76691438,USFS 1078,,,0.018,0.021,16.7,0.5,277,8.8,86,44,13.8,16.2,0,,PM 2.5,4/1/22 13:05,4/1/22 13:06,4/1/22 13:05
76692378,USFS 1078,,,-0.005,-0.005,16.7,1,311,12.8,66,36,14,19.3,0,,PM 2.5,4/1/22 14:05,4/1/22 14:05,4/1/22 14:05
76693219,USFS 1078,,,0.004,0.009,16.7,1.5,302,16,48,26,13.9,23.6,0,,PM 2.5,4/1/22 15:05,4/1/22 15:06,4/1/22 15:05
76693853,USFS 1078,,,0.003,-0.004,16.7,2.1,325,17.5,38,20,13.9,26.1,0,,PM 2.5,4/1/22 16:05,4/1/22 16:05,4/1/22 16:05
76694518,USFS 1078,,,0.006,0.008,16.7,2,313,18.7,34,18,13.9,27.6,0,,PM 2.5,4/1/22 17:05,4/1/22 17:05,4/1/22 17:05
76695295,USFS 1078,,,-0.001,0.002,16.7,2.1,329,19.7,31,17,13.9,28.2,0,,PM 2.5,4/1/22 18:05,4/1/22 18:05,4/1/22 18:05
76696245,USFS 1078,,,0.003,0.006,16.7,1.8,304,20.8,27,15,13.9,29.5,0,,PM 2.5,4/1/22 19:05,4/1/22 19:05,4/1/22 19:05
76697376,USFS 1078,,,0.002,0,16.7,1.7,281,21.8,25,14,13.9,30.9,0,,PM 2.5,4/1/22 20:06,4/1/22 20:07,4/1/22 20:06
76698632,USFS 1078,,,0.002,0.002,16.7,1.6,305,22.2,24,13,13.9,32.1,0,,PM 2.5,4/1/22 21:05,4/1/22 21:05,4/1/22 21:05
76700283,USFS 1078,,,0.002,0.001,16.7,1.5,315,22.3,23,13,13.9,32.3,0,,PM 2.5,4/1/22 22:05,4/1/22 22:05,4/1/22 22:05
76701907,USFS 1078,,,0.008,0.012,16.7,0.9,277,21.1,25,14,13.9,30.4,0,,PM 2.5,4/1/22 23:05,4/1/22 23:05,4/1/22 23:05
76702407,USFS 1078,32.45256,-84.77647,,,,,,,,,,,,13.2,,4/1/22 23:56,4/1/22 23:56,4/1/22 23:56
76702511,USFS 1078,,,0.009,0.002,16.7,0.7,311,18.8,32,18,14,25.6,0,,PM 2.5,4/2/22 0:05,4/2/22 0:05,4/2/22 0:05
76702955,USFS 1078,,,-0.004,0.003,16.6,0.4,273,14.9,44,23,14,21.3,0,,PM 2.5,4/2/22 1:05,4/2/22 1:06,4/2/22 1:05
76703472,USFS 1078,,,0.006,0.006,16.7,0.4,307,12.6,54,27,14,18.2,0,,PM 2.5,4/2/22 2:05,4/2/22 2:05,4/2/22 2:05
76703906,USFS 1078,,,0.008,0.007,16.7,0.5,309,11.2,60,32,14,16.2,0,,PM 2.5,4/2/22 3:05,4/2/22 3:05,4/2/22 3:05
76704338,USFS 1078,,,0.01,0.013,16.7,0.4,85,9.8,71,37,14,14.9,0,,PM 2.5,4/2/22 4:05,4/2/22 4:06,4/2/22 4:05
76704757,USFS 1078,,,0.013,0.013,16.7,0.4,305,8.2,79,41,14,13.4,0,,PM 2.5,4/2/22 5:05,4/2/22 5:05,4/2/22 5:05
76705170,USFS 1078,,,0.01,0.011,16.7,0.3,169,6.9,84,44,14,12.3,0,,PM 2.5,4/2/22 6:05,4/2/22 6:05,4/2/22 6:05
76705595,USFS 1078,,,0,-0.001,16.7,0.3,71,6.2,86,45,13.9,12,0,,PM 2.5,4/2/22 7:05,4/2/22 7:05,4/2/22 7:05
76706114,USFS 1078,,,0.012,0.01,16.7,0.3,65,5.6,88,45,13.9,11.9,0,,PM 2.5,4/2/22 8:05,4/2/22 8:05,4/2/22 8:05
76706554,USFS 1078,,,0.002,0.002,16.7,0.3,33,5.2,88,45,13.8,11.8,0,,PM 2.5,4/2/22 9:05,4/2/22 9:05,4/2/22 9:05
76706986,USFS 1078,,,-0.003,0.01,16.7,0.4,42,4.8,89,45,13.8,11.7,0,,PM 2.5,4/2/22 10:05,4/2/22 10:06,4/2/22 10:05
76707402,USFS 1078,,,0.034,0.021,16.7,0.5,335,4.9,89,45,13.8,12.2,0,,PM 2.5,4/2/22 11:05,4/2/22 11:05,4/2/22 11:05
76708169,USFS 1078,,,0.029,0.021,16.7,0.3,5,4.6,89,45,13.9,11.7,0,,PM 2.5,4/2/22 12:05,4/2/22 12:05,4/2/22 12:05
76708892,USFS 1078,,,-0.005,0.003,16.7,0.6,63,7.7,84,44,13.8,14.4,0,,PM 2.5,4/2/22 13:05,4/2/22 13:05,4/2/22 13:05
76709414,USFS 1078,,,-0.002,-0.003,16.7,1.3,52,11.7,63,35,13.9,17.9,0,,PM 2.5,4/2/22 14:05,4/2/22 14:05,4/2/22 14:05
76709881,USFS 1078,,,0.004,0.006,16.7,0.8,119,13.9,54,31,13.9,20.1,0,,PM 2.5,4/2/22 15:05,4/2/22 15:05,4/2/22 15:05
76710314,USFS 1078,,,0.002,0.003,16.7,0.9,319,15.2,47,27,13.9,22.2,0,,PM 2.5,4/2/22 16:05,4/2/22 16:05,4/2/22 16:05
76710768,USFS 1078,,,0.004,-0.002,16.7,1.1,4,17.2,40,22,13.9,24.8,0,,PM 2.5,4/2/22 17:05,4/2/22 17:05,4/2/22 17:05
76711271,USFS 1078,,,0.01,0.01,16.7,1.4,351,18,38,21,13.9,26,0,,PM 2.5,4/2/22 18:05,4/2/22 18:05,4/2/22 18:05
76711930,USFS 1078,,,0.003,0.003,16.7,1,14,18.4,37,20,13.9,26,0,,PM 2.5,4/2/22 19:05,4/2/22 19:05,4/2/22 19:05
76712489,USFS 1078,,,0.002,0.004,16.7,1.2,283,20.1,33,18,13.9,28.4,0,,PM 2.5,4/2/22 20:05,4/2/22 20:05,4/2/22 20:05
76713017,USFS 1078,,,0.007,0.008,16.7,1.3,25,20.3,32,16,13.9,29.5,0,,PM 2.5,4/2/22 21:05,4/2/22 21:06,4/2/22 21:05
76713522,USFS 1078,,,0.005,0.005,16.7,1.3,337,20,32,17,13.9,28.3,0,,PM 2.5,4/2/22 22:05,4/2/22 22:05,4/2/22 22:05
76714311,USFS 1078,,,0.008,0.004,16.7,1,127,19.9,32,17,13.9,28.7,0,,PM 2.5,4/2/22 23:05,4/2/22 23:05,4/2/22 23:05
76714859,USFS 1078,,,0.011,0.02,16.7,0.5,264,17.2,41,20,13.9,24.9,0,,PM 2.5,4/3/22 0:05,4/3/22 0:05,4/3/22 0:05
76715352,USFS 1078,,,0.011,0.006,16.6,0.7,301,14.3,55,28,14,20.7,0,,PM 2.5,4/3/22 1:05,4/3/22 1:05,4/3/22 1:05
76715878,USFS 1078,,,0.01,0.007,16.7,0.6,316,12.6,61,33,14,17.7,0,,PM 2.5,4/3/22 2:05,4/3/22 2:05,4/3/22 2:05
76716478,USFS 1078,,,0.014,0.017,16.7,0.4,272,11.1,67,36,14,16.3,0,,PM 2.5,4/3/22 3:05,4/3/22 3:05,4/3/22 3:05
76716972,USFS 1078,,,0.015,0.013,16.7,0.5,278,10,73,39,14,15.2,0,,PM 2.5,4/3/22 4:05,4/3/22 4:06,4/3/22 4:05
76717583,USFS 1078,,,0.019,0.017,16.7,0.3,323,9,79,42,14,14.2,0,,PM 2.5,4/3/22 5:05,4/3/22 5:05,4/3/22 5:05
76718000,USFS 1078,,,0.007,0.009,16.7,0.4,1,8,83,44,13.9,13.6,0,,PM 2.5,4/3/22 6:05,4/3/22 6:05,4/3/22 6:05
76718437,USFS 1078,,,0.027,0.027,16.7,0.4,276,7.6,86,45,13.9,13.7,0,,PM 2.5,4/3/22 7:05,4/3/22 7:06,4/3/22 7:05
76718860,USFS 1078,,,0.011,0.01,16.7,0.4,2,6.7,88,45,13.8,13.4,0,,PM 2.5,4/3/22 8:05,4/3/22 8:05,4/3/22 8:05
76719272,USFS 1078,,,0.009,0.012,16.7,0.3,74,6.2,88,45,13.9,13,0,,PM 2.5,4/3/22 9:05,4/3/22 9:05,4/3/22 9:05
76719705,USFS 1078,,,0.007,0.013,16.7,0.3,336,5.6,89,45,13.8,12.5,0,,PM 2.5,4/3/22 10:05,4/3/22 10:05,4/3/22 10:05
76720146,USFS 1078,,,0.008,-0.005,16.7,0.3,352,5.2,89,45,13.8,12.3,0,,PM 2.5,4/3/22 11:05,4/3/22 11:05,4/3/22 11:05
76720665,USFS 1078,,,0.011,0.01,16.7,0.3,158,4.9,89,45,13.8,12.2,0,,PM 2.5,4/3/22 12:05,4/3/22 12:05,4/3/22 12:05
76721238,USFS 1078,,,0.023,0.03,16.7,0.6,118,7.3,89,44,13.8,15.2,0,,PM 2.5,4/3/22 13:05,4/3/22 13:05,4/3/22 13:05
76721722,USFS 1078,,,-0.005,-0.005,16.7,0.9,22,13.3,66,35,13.9,19.8,0,,PM 2.5,4/3/22 14:05,4/3/22 14:05,4/3/22 14:05
76722186,USFS 1078,,,0.003,0.005,16.7,2.4,345,17.5,46,25,13.9,24.3,0,,PM 2.5,4/3/22 15:05,4/3/22 15:05,4/3/22 15:05
76722677,USFS 1078,,,0.004,0.007,16.7,2.3,332,20.5,32,18,13.9,28.2,0,,PM 2.5,4/3/22 16:05,4/3/22 16:05,4/3/22 16:05
76723170,USFS 1078,,,0.005,0,16.7,2.3,336,21.6,29,16,13.9,30.2,0,,PM 2.5,4/3/22 17:05,4/3/22 17:05,4/3/22 17:05
76723779,USFS 1078,,,0.002,0.005,16.7,2.1,337,22.4,27,15,13.9,31,0,,PM 2.5,4/3/22 18:05,4/3/22 18:05,4/3/22 18:05
76724424,USFS 1078,,,0.005,0.007,16.7,2,330,23.3,27,15,13.9,32,0,,PM 2.5,4/3/22 19:05,4/3/22 19:05,4/3/22 19:05
76724973,USFS 1078,,,0.002,0,16.7,1.9,325,24,28,15,13.8,33.1,0,,PM 2.5,4/3/22 20:05,4/3/22 20:06,4/3/22 20:05
76725421,USFS 1078,,,0.029,0.029,16.7,2,329,23.8,28,14,13.8,33.5,0,,PM 2.5,4/3/22 21:05,4/3/22 21:05,4/3/22 21:05
76726080,USFS 1078,,,-0.005,-0.005,16.7,1.4,283,24,28,14,13.8,33.8,0,,PM 2.5,4/3/22 22:05,4/3/22 22:06,4/3/22 22:05
76726522,USFS 1078,,,0.002,-0.005,16.7,1.4,314,22.9,29,15,13.8,32.2,0,,PM 2.5,4/3/22 23:05,4/3/22 23:05,4/3/22 23:05
76726880,USFS 1078,32.45254,-84.7765,,,,,,,,,,,,14.2,,4/3/22 23:56,4/3/22 23:56,4/3/22 23:56
76726965,USFS 1078,,,0.009,0.012,16.7,0.6,228,20.3,35,18,13.9,27.4,0,,PM 2.5,4/4/22 0:05,4/4/22 0:05,4/4/22 0:05
76727428,USFS 1078,,,0.004,0.009,16.6,0.5,285,16.3,45,23,14,23.2,0,,PM 2.5,4/4/22 1:05,4/4/22 1:05,4/4/22 1:05
76727904,USFS 1078,,,0.001,0.002,16.7,0.9,332,15.8,46,27,14,20.2,0,,PM 2.5,4/4/22 2:05,4/4/22 2:06,4/4/22 2:05
76728399,USFS 1078,,,0.012,0.009,16.7,0.8,324,14.7,48,29,14,18.9,0,,PM 2.5,4/4/22 3:05,4/4/22 3:05,4/4/22 3:05
76728855,USFS 1078,,,0.007,0.009,16.7,0.5,3,11.4,64,34,14,17,0,,PM 2.5,4/4/22 4:05,4/4/22 4:05,4/4/22 4:05
76729285,USFS 1078,,,0.01,0.007,16.7,0.4,139,9.6,70,37,14,15.2,0,,PM 2.5,4/4/22 5:05,4/4/22 5:05,4/4/22 5:05
76729699,USFS 1078,,,0.023,0.022,16.7,0.4,339,8.2,79,42,14,13.6,0,,PM 2.5,4/4/22 6:05,4/4/22 6:05,4/4/22 6:05
76730127,USFS 1078,,,0.008,0.013,16.7,0.3,330,7.5,83,44,14,12.8,0,,PM 2.5,4/4/22 7:05,4/4/22 7:06,4/4/22 7:05
76730559,USFS 1078,,,0.001,-0.005,16.7,0.3,61,6.2,87,45,13.9,12.5,0,,PM 2.5,4/4/22 8:05,4/4/22 8:05,4/4/22 8:05
76731049,USFS 1078,,,0.012,0.016,16.7,0.5,313,6,88,45,13.8,12.8,0,,PM 2.5,4/4/22 9:05,4/4/22 9:05,4/4/22 9:05
76731526,USFS 1078,,,0.007,0.018,16.7,0.5,58,5.2,88,45,13.8,12.3,0,,PM 2.5,4/4/22 10:05,4/4/22 10:05,4/4/22 10:05
76732970,USFS 1078,,,0.005,-0.005,16.7,0.4,76,4.7,88,45,13.8,11.9,0,,PM 2.5,4/4/22 11:05,4/4/22 11:05,4/4/22 11:05
76734822,USFS 1078,,,-0.005,0.002,16.7,0.4,349,4.4,89,45,13.8,11.9,0,,PM 2.5,4/4/22 12:05,4/4/22 12:05,4/4/22 12:05
76736530,USFS 1078,,,0.021,0.012,16.7,0.6,1,7.5,86,44,13.8,15.2,0,,PM 2.5,4/4/22 13:05,4/4/22 13:05,4/4/22 13:05
76737541,USFS 1078,,,-0.005,0.001,16.7,0.9,57,13.5,55,30,14,19.9,0,,PM 2.5,4/4/22 14:05,4/4/22 14:05,4/4/22 14:05
76738402,USFS 1078,,,0.006,-0.002,16.7,1.4,105,17.8,37,21,13.9,25.1,0,,PM 2.5,4/4/22 15:05,4/4/22 15:05,4/4/22 15:05
76739355,USFS 1078,,,0.009,0.009,16.7,1.4,135,21.8,25,14,13.9,30.2,0,,PM 2.5,4/4/22 16:05,4/4/22 16:06,4/4/22 16:05
76740513,USFS 1078,,,0.006,0.011,16.7,1.8,145,23.6,24,13,13.9,33.2,0,,PM 2.5,4/4/22 17:05,4/4/22 17:06,4/4/22 17:05
76741482,USFS 1078,,,0.007,0.003,16.7,1.8,122,24.5,24,13,13.8,34.2,0,,PM 2.5,4/4/22 18:05,4/4/22 18:05,4/4/22 18:05
76742405,USFS 1078,,,0.035,0.037,16.7,1.6,175,25.6,23,12,13.8,35.1,0,,PM 2.5,4/4/22 19:05,4/4/22 19:05,4/4/22 19:05
76743454,USFS 1078,,,0,0.003,16.7,1.8,163,25.8,22,12,13.8,35.8,0,,PM 2.5,4/4/22 20:05,4/4/22 20:05,4/4/22 20:05
76744667,USFS 1078,,,0.007,0.004,16.7,1.2,236,26.4,20,10,13.8,37.4,0,,PM 2.5,4/4/22 21:05,4/4/22 21:05,4/4/22 21:05
76746390,USFS 1078,,,0.018,0.016,16.7,1.4,193,25.9,21,11,13.8,37.1,0,,PM 2.5,4/4/22 22:05,4/4/22 22:05,4/4/22 22:05
76748269,USFS 1078,,,-0.005,-0.005,16.7,0.8,241,24.9,24,12,13.8,35.3,0,,PM 2.5,4/4/22 23:06,4/4/22 23:07,4/4/22 23:06
76749176,USFS 1078,,,0.016,0.013,16.7,0.6,272,21.8,32,15,13.8,30.4,0,,PM 2.5,4/5/22 0:05,4/5/22 0:06,4/5/22 0:05
76749660,USFS 1078,,,0.016,0.009,16.6,0.5,318,17.9,45,22,14,25.1,0,,PM 2.5,4/5/22 1:05,4/5/22 1:05,4/5/22 1:05
76750143,USFS 1078,,,0.012,0.01,16.7,0.4,303,15.3,53,27,14,21.3,0,,PM 2.5,4/5/22 2:05,4/5/22 2:05,4/5/22 2:05
76750594,USFS 1078,,,0.017,0.022,16.7,0.5,13,13.9,60,32,14,19.2,0,,PM 2.5,4/5/22 3:05,4/5/22 3:05,4/5/22 3:05
76751038,USFS 1078,,,0.029,0.029,16.7,0.5,2,12.9,67,36,14,17.9,0,,PM 2.5,4/5/22 4:05,4/5/22 4:05,4/5/22 4:05
76751465,USFS 1078,,,0.036,0.035,16.7,0.4,47,11.5,72,38,14,16.8,0,,PM 2.5,4/5/22 5:05,4/5/22 5:05,4/5/22 5:05
76751899,USFS 1078,,,0.041,0.041,16.7,0.4,61,10.1,78,40,13.9,15.7,0,,PM 2.5,4/5/22 6:05,4/5/22 6:06,4/5/22 6:05
76752335,USFS 1078,,,0.03,0.03,16.7,0.3,326,10.1,79,42,13.9,15.3,0,,PM 2.5,4/5/22 7:05,4/5/22 7:06,4/5/22 7:05
76752780,USFS 1078,,,0.042,0.042,16.7,0.5,330,10,81,43,13.9,15.2,0,,PM 2.5,4/5/22 8:05,4/5/22 8:05,4/5/22 8:05
76753216,USFS 1078,,,0.052,0.056,16.7,0.4,346,9.7,82,44,13.9,15,0,,PM 2.5,4/5/22 9:05,4/5/22 9:05,4/5/22 9:05
76753718,USFS 1078,,,0.06,0.058,16.7,0.4,61,10,81,43,13.9,15.6,0,,PM 2.5,4/5/22 10:05,4/5/22 10:05,4/5/22 10:05
76754974,USFS 1078,,,0.028,0.023,16.7,0.5,194,10.7,81,42,13.9,16.2,0,,PM 2.5,4/5/22 11:05,4/5/22 11:05,4/5/22 11:05
76756925,USFS 1078,,,0.05,0.05,16.7,0.7,85,12.6,77,41,13.9,18.1,0,,PM 2.5,4/5/22 12:05,4/5/22 12:05,4/5/22 12:05
76758352,USFS 1078,,,0.003,0.017,16.3,0.9,102,13.5,87,48,13.5,21.3,256,,PM 2.5,4/5/22 13:05,4/5/22 13:05,4/5/22 13:05
